ActorID,Name,BaseAttack,ProjectileAttack,ElementPower,WeaponDurability,MineruDurability,CanFuseToArrow,ArrowMultiplier,CanCut,AddsShieldAttack,ReplaceProperties,Property1,Property2,Property3,NamingRule,Adjective,BindTypeSword,BindTypeSpear,IconURL,SortOrder
SpObj_FastWheel_A_01,Small Wheel,1,0,0,0,10,1,1,0,0,1,Zonai Fuse,-,-,-,Small-Wheel,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Items/SpObj_FastWheel_A_01_0.png,478
SpObj_SlipBoard_A_01,Sled,1,0,0,0,10,1,1,0,0,1,Zonai Fuse,-,-,Fan,Sled,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Items/SpObj_SlipBoard_A_01_0.png,479
SpObj_EnergyBank_A_01,Battery,1,0,0,0,10,1,1,0,0,1,Zonai Fuse,-,-,-,Battery,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Items/SpObj_EnergyBank_A_01_0.png,480
SpObj_EnergyBank_A_02,Big Battery,2,0,0,0,10,1,1,0,0,1,Zonai Fuse,-,-,-,Battery,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Items/SpObj_EnergyBank_A_02_0.png,481
SpObj_SpringPiston_A_01,Spring,1,0,0,0,10,1,1,0,0,1,Zonai Fuse,-,-,PowHammer,Spring,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Items/SpObj_SpringPiston_A_01_0.png,482
SpObj_Cannon_A_01,Cannon,1,0,40,0,20,1,1,0,0,1,Zonai Fuse,Bomb,Melee Projectile,-,Cannon,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Items/SpObj_Cannon_A_01_0.png,483
SpObj_TiltingDoll_A_01,Stabilizer,5,0,0,0,10,1,1,0,0,1,Zonai Fuse,Shatter Rock,-,-,Stabilizer,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Items/SpObj_TiltingDoll_A_01_0.png,484
SpObj_FloatingStone_A_01,Hover Stone,1,0,0,0,10,1,1,0,0,1,Shatter Rock,Zonai Fuse,-,-,Hover-Stone,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Items/SpObj_FloatingStone_A_01_0.png,485
SpObj_FlashLight_A_01,Light,1,0,0,0,0,1,1,0,0,1,Zonai Fuse,-,-,-,Light,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Items/SpObj_FlashLight_A_01_0.png,486
SpObj_Pile_A_01,Stake,5,0,0,0,10,1,1,0,0,1,Zonai Fuse,Shatter Rock,-,-,Stake,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Items/SpObj_Pile_A_01_0.png,487
SpObj_LightMirror_A_01,Mirror,1,0,0,0,10,1,1,0,0,1,Zonai Fuse,-,-,-,Mirror,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Items/SpObj_LightMirror_A_01_0.png,488
SpObj_Chaser_A_01,Homing Cart,1,0,0,0,10,1,1,0,0,1,Shatter Rock,Zonai Fuse,-,-,Homing-Cart,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Items/SpObj_Chaser_A_01_0.png,489
SpObj_GolemHead_A_01,Construct Head,1,0,0,0,10,1,1,0,0,1,Zonai Fuse,-,-,-,Construct-Head,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Items/SpObj_GolemHead_A_01_0.png,490
Obj_ArmorSpike_A,Armor Shard (Bokoblin),5,0,0,0,10,0,1,0,1,1,-,-,-,-,Armor-Shard,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/Obj_ArmorSpike_A.png,491
Obj_ArmorSpike_B,Armor Shard (Lynel),10,0,0,0,10,0,1,0,1,1,-,-,-,-,Armor-Shard,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/Obj_ArmorSpike_B.png,492
AsbObj_SpikeDynamic_A_01,Spikes (Armor),10,0,0,0,15,0,1,0,1,1,-,-,-,-,Spiky,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/AsbObj_SpikeDynamic_A_01.png,493
DgnObj_Small_SpikeDynamic_A_01,Spikes (Shrine),5,0,0,0,15,0,1,0,1,1,-,-,-,-,Spiky,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/DgnObj_Small_SpikeDynamic_A_01.png,494
DgnObj_SpikeBallWood_A,Spikes (Bramble),5,0,0,0,5,0,1,0,1,1,-,-,-,-,Spiky,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/DgnObj_SpikeBallWood_A.png,495
WoodBall_Golf,Ball,1,0,0,0,10,0,1,0,1,1,Shatter Rock,-,-,-,Ball,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/WoodBall_Golf.png,496
Barrel,Barrel,1,0,0,0,5,0,1,0,0,1,-,-,-,-,Barrel,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/Barrel.png,497
DgnObj_MetalBarrel_A,Barrel (Shrine),3,0,0,0,15,0,1,0,0,1,Shatter Rock,-,-,-,Barrel,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/DgnObj_MetalBarrel_A.png,498
Obj_ShieldFenceWood_A_M_01,Barricade,1,0,0,0,5,0,1,0,0,1,-,-,-,Fan,Barricade,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/Obj_ShieldFenceWood_A_M_01.png,499
AsbObj_BalloonEnvelopeBase_Zonau_A_01,Basket,1,0,0,0,15,0,1,0,0,1,-,-,-,-,Basket,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/AsbObj_BalloonEnvelopeBase_Zonau_A_01.png,500
DgnObj_SwitchElectric_Dynamic,Battery (Shrine),1,0,0,0,10,0,1,0,0,1,-,-,-,-,Battery,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/DgnObj_SwitchElectric_Dynamic.png,501
DgnObj_Small_PuzzleBlock_A_01,Block #1,2,0,0,0,10,0,1,0,0,1,Shatter Rock,-,-,-,Block,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/DgnObj_Small_PuzzleBlock_A_01.png,502
DgnObj_Small_PuzzleBlock_A_02,Block #2,2,0,0,0,10,0,1,0,0,1,Shatter Rock,-,-,-,Block,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/DgnObj_Small_PuzzleBlock_A_02.png,503
DgnObj_Small_PuzzleBlock_A_03,Block #3,2,0,0,0,10,0,1,0,1,1,Shatter Rock,-,-,-,Block,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/DgnObj_Small_PuzzleBlock_A_03.png,504
DgnObj_Small_PuzzleRing_B_01,Block #4,3,0,0,0,10,0,1,0,0,1,Shatter Rock,-,-,-,Block,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/DgnObj_Small_PuzzleRing_B_01.png,505
AsbObj_RockParts_C_S_05,Blue Rock,1,0,0,0,10,0,1,0,1,1,Shatter Rock,-,-,-,Blue-Rock,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/AsbObj_RockParts_C_S_05.png,506
AsbObj_WhiteWoodRectangle_A_LL_01,Board,1,0,0,0,5,0,1,0,0,1,-,-,-,Fan,Board,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/AsbObj_WhiteWoodRectangle_A_LL_01.png,507
TwnObj_Village_Fishing_Boat_A_02_ForAttachment,Boat (Tenoko Island),1,0,0,0,5,0,1,0,0,1,-,-,-,-,Boat,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/TwnObj_Village_Fishing_Boat_A_02.png,508
BarrelBomb,Bomb Barrel (Lv1),1,0,12,0,1,0,1,0,0,1,Bomb,-,-,-,Bomb-Barrel,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/BarrelBomb.png,509
BarrelBomb2,Bomb Barrel (Lv2),1,0,40,0,1,0,1,0,0,1,Bomb,-,-,-,Bomb-Barrel,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/BarrelBomb.png,510
BarrelBomb3,Bomb Barrel (Lv3),1,0,80,0,1,0,1,0,0,1,Bomb,-,-,-,Bomb-Barrel,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/BarrelBomb.png,511
DgnObj_Small_BarrelBomb_A_01,Bomb Barrel (Shrine Lv1),1,0,12,0,1,0,1,0,0,1,Bomb,-,-,-,Bomb-Barrel,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/DgnObj_Small_BarrelBomb_A_01.png,512
DgnObj_Small_BarrelBomb_A_02,Bomb Barrel (Shrine Lv2),1,0,40,0,1,0,1,0,0,1,Bomb,-,-,-,Bomb-Barrel,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/DgnObj_Small_BarrelBomb_A_01.png,513
TimerBarrelBomb,Bomb Barrel (Timed),1,0,40,0,15,0,1,0,0,1,Bomb,-,-,-,Time-Bomb,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/TimerBarrelBomb.png,514
TwnObj_HyruleCastleObject_BookShelf_Iron_A_01,Bookcase,2,0,0,0,15,0,1,0,0,1,-,-,-,-,Bookcase,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/TwnObj_HyruleCastleObject_BookShelf_Iron_A_01.png,515
AsbObj_RockParts_C_L_01,Boulder #1,3,0,0,0,10,0,1,0,1,1,Shatter Rock,-,-,-,Boulder,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/AsbObj_RockParts_C_L_01.png,516
FldObj_FallingRock_B_01,Boulder #2,2,0,0,0,10,0,1,0,1,1,Shatter Rock,-,-,-,Boulder,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/FldObj_FallingRock_B_01.png,517
FldObj_FallingRock_B_02,Boulder #3,2,0,0,0,10,0,1,0,1,1,Shatter Rock,-,-,-,Boulder,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/FldObj_FallingRock_B_02.png,518
FldObj_PushRock_A_M_01,Boulder #4,3,0,0,0,10,0,1,0,0,0,-,-,-,-,Boulder,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/FldObj_PushRock_A_M_01.png,519
FldObj_FallingRock_A_01,Boulder #5,2,0,0,0,10,0,1,0,1,1,Shatter Rock,-,-,-,Boulder,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/FldObj_FallingRock_A_01.png,520
FldObj_FallingRock_A_02,Boulder #6,2,0,0,0,10,0,1,0,1,1,Shatter Rock,-,-,-,Boulder,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/FldObj_FallingRock_A_02.png,521
RockBall,Boulder (Death Mountain),3,0,0,0,10,0,1,0,1,1,Shatter Rock,-,-,-,Boulder,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/RockBall.png,522
LikeLikeRock_ForAttachment,Boulder (Like Like),2,0,0,0,10,0,1,0,1,1,Shatter Rock,-,-,-,Boulder,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/LikeLikeRock_ForAttachment.png,523
DgnObj_Dish_A_01,Bowl,1,0,0,0,10,0,1,0,0,1,-,-,-,-,Bowl,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/DgnObj_Dish_A_01.png,524
AsbObj_Icicle_A_02,Icicle (Large),6,0,0,0,10,0,1,0,1,1,Ice,-,-,-,Icicle,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/AsbObj_Icicle_A_02.png,525
AsbObj_Icicle_A_01,Icicle (Small),2,0,0,0,10,0,1,0,1,1,Ice,-,-,-,Icicle,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/AsbObj_Icicle_A_01.png,526
Drake_IcicleForAttachment,Icicle (Frost Gleeok),9,0,0,0,10,0,1,0,1,1,Ice,-,-,-,Icicle,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/Drake_Icicle.png,527
Obj_CageIron_A_01,Cage,1,0,0,0,15,0,1,0,0,1,-,-,-,-,Cage,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/Obj_CageIron_A_01.png,528
DgnObj_Candle,Candle,1,0,0,0,10,0,1,0,0,1,-,-,-,Torch,Candle,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/DgnObj_Candle.png,529
Obj_GerudoHoleCover_A_02,Desk,1,0,0,0,10,0,1,0,0,1,-,-,-,-,Desk,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/Obj_GerudoHoleCover_A_02.png,530
Obj_ScaffoldWood_A_01_ForAttachment,Enemy Lookout Support Log,1,0,0,0,5,0,1,0,0,1,-,-,-,-,Log,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/Obj_ScaffoldWood_A_01_ForAttachment.png,531
Obj_TreeWood_A_L_Treant_ForAttachment,Evermean Log,8,0,0,0,5,0,1,0,0,1,-,-,-,-,Evermean,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/Obj_TreeWood_A_L_Treant_ForAttachment.png,532
MinusObj_TreeGeneralleaf_A_01_Treant_ForAttachment,Evermean Log (Depths),8,0,0,0,5,0,1,0,0,1,-,-,-,-,Evermean,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/MinusObj_TreeGeneralleaf_A_01_Treant_ForAttachment.png,533
DgnObj_StoneBall_Fire,Flame Ball,2,0,0,0,10,0,1,0,0,1,-,-,-,-,Flame-Ball,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/DgnObj_StoneBall_NoFire.png,534
DgnObj_StoneBall_NoFire,Flame Ball (Extinguished),2,0,0,0,10,0,1,0,0,1,-,-,-,-,Flame-Ball,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/DgnObj_StoneBall_NoFire.png,535
DgnObj_Float_A_01,Float,1,0,0,0,10,0,1,0,0,1,-,-,-,-,Float,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/DgnObj_Float_A_01.png,536
Zonau_BlockMaster_Block_ForAttachment,Flux Construct I Body Block,3,0,0,0,10,0,1,0,1,1,Shatter Rock,Zonai Fuse,-,-,Block,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/Zonau_BlockMaster_Block.png,537
Zonau_BlockMaster_Block_Middle_ForAttachment,Flux Construct II Body Block,4,0,0,0,10,0,1,0,1,1,Shatter Rock,Zonai Fuse,-,-,Block,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/Zonau_BlockMaster_Block_Middle.png,538
Zonau_BlockMaster_Block_Senior_ForAttachment,Flux Construct III Body Block,5,0,0,0,10,0,1,0,1,1,Shatter Rock,Zonai Fuse,-,-,Block,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/Zonau_BlockMaster_Block_Senior.png,539
DungeonBoss_Goron_Rock_Weapon,Gloom Rock,1,0,0,0,10,0,1,0,1,1,Shatter Rock,-,-,-,Gloom-Rock,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/DungeonBoss_Goron_Rock_Weapon.png,540
TwnObj_GerudoDollBlue_A_02,Blue-Seal Toy,4,0,0,0,10,0,1,0,0,1,-,-,-,PowHammer,Blue-Seal-Toy,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/TwnObj_GerudoDollBlue_A_02.png,541
TwnObj_GerudoDollGreen_A_02,Green-Seal Toy,4,0,0,0,10,0,1,0,0,1,-,-,-,PowHammer,Green-Seal-Toy,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/TwnObj_GerudoDollGreen_A_02.png,542
TwnObj_GerudoDollSmallRed_A_01,Red-Seal Toy,3,0,0,0,10,0,1,0,0,1,-,-,-,PowHammer,Red-Seal-Toy,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/TwnObj_GerudoDollSmallRed_A_01.png,543
AsbObj_RopewayArm_A_01,Hook,1,0,0,0,10,0,1,0,0,1,-,-,-,-,Hook,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/AsbObj_RopewayArm_A_01.png,544
IceWall_Piece,Ice #1,2,0,0,0,10,0,1,0,1,1,Ice,-,-,-,Ice,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/IceWall_Piece.png,545
Obj_FreezeBoard_A_01,Ice #2,1,0,0,0,10,0,1,0,1,1,Ice,-,-,Fan,Ice,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/Obj_FreezeBoard_A_01.png,546
Obj_FreezeBoard_A_02,Ice #3,1,0,0,0,10,0,1,0,1,1,Ice,-,-,Fan,Ice,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/Obj_FreezeBoard_A_02.png,547
DgnObj_IceBlock,Ice #4,1,0,0,0,10,0,1,0,1,1,Ice,-,-,-,Ice,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/DgnObj_IceBlock.png,548
RockRollA,Iron Ball (Smallest),1,0,0,0,15,0,1,0,0,1,Shatter Rock,-,-,-,Iron-Ball,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/RockRollA.png,549
DgnObj_Small_IronBall_02,Iron Ball (Small),1,0,0,0,15,0,1,0,1,1,Shatter Rock,-,-,-,Iron-Ball,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/DgnObj_Small_IronBall_02.png,550
IronBall_Light,Iron Ball (Small) (Light),1,0,0,0,15,0,1,0,0,1,-,-,-,-,Iron-Ball,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/IronBall_Light.png,551
DgnObj_Small_IronBall_03,Iron Ball (Medium),2,0,0,0,15,0,1,0,1,1,Shatter Rock,-,-,-,Iron-Ball,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/DgnObj_Small_IronBall_03.png,552
DgnObj_Small_IronBall_04,Iron Ball (Large),2,0,0,0,15,0,1,0,1,1,Shatter Rock,-,-,-,Iron-Ball,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/DgnObj_Small_IronBall_04.png,553
IronBall,Iron Ball (Very Large),3,0,0,0,15,0,1,0,1,1,Shatter Rock,-,-,-,Iron-Ball,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/IronBall.png,554
DgnObj_Small_IronBall_05,Iron Ball (Largest),3,0,0,0,15,0,1,0,1,1,Shatter Rock,-,-,-,Iron-Ball,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/DgnObj_Small_IronBall_05.png,555
Obj_BoxIron_A_M_01,Iron Box,3,0,0,0,15,0,1,0,1,1,Shatter Rock,-,-,-,Iron-Box,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/Obj_BoxIron_A_M_01.png,556
DgnObj_Small_BoxIron_B_03,Iron Box (Shrine) #1,2,0,0,0,15,0,1,0,1,1,Shatter Rock,-,-,-,Iron-Box,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/DgnObj_Small_BoxIron_B_03.png,557
DgnObj_Small_BoxIron_B_04,Iron Box (Shrine) #2,2,0,0,0,15,0,1,0,1,1,Shatter Rock,-,-,-,Iron-Box,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/DgnObj_Small_BoxIron_B_04.png,558
DgnObj_Small_BoxIron_B_06,Iron Box (Shrine) #3,1,0,0,0,15,0,1,0,0,1,-,-,-,-,Iron-Box,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/DgnObj_Small_BoxIron_B_06.png,559
DgnObj_Small_IronStick_A_01,Iron Box (Shrine) #4,1,0,0,0,15,0,1,0,0,1,-,-,-,-,Iron-Pole,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/DgnObj_Small_IronStick_A_01.png,560
FldObj_PushRockIron_A_M_01,Iron Lump,2,0,0,0,15,0,1,0,1,1,Shatter Rock,-,-,-,Iron-Lump,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/FldObj_PushRockIron_A_M_01.png,561
AsbObj_MetalPole_A_LL_01,Iron Pole,1,0,0,0,15,0,1,0,0,1,-,-,-,-,Iron-Pole,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/AsbObj_MetalPole_A_LL_01.png,562
AsbObj_HyliaWoodRuinShelter_Wood_C_01,Korok Puzzle Roof Piece (Thick),1,0,0,0,5,0,1,0,0,1,-,-,-,Fan,Board,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/AsbObj_HyliaWoodRuinShelter_Wood_C_01.png,563
AsbObj_HyliaWoodRuinShelter_Wood_B_01,Korok Puzzle Roof Piece (Thin),1,0,0,0,5,0,1,0,0,1,-,-,-,-,Board,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/AsbObj_HyliaWoodRuinShelter_Wood_B_01.png,564
AsbObj_StoneLightSquare_A_M_01,Lattice #1,1,0,0,0,10,0,1,0,0,1,-,-,-,-,Lattice,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/AsbObj_StoneLightSquare_A_M_01.png,565
DgnObj_LargeDungeonWind_Grate_A_01,Lattice #2,1,0,0,0,15,0,1,0,0,1,-,-,-,-,Lattice,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/DgnObj_LargeDungeonWind_Grate_A_01.png,566
DgnObj_Small_Grate_A_01,Lattice #3,1,0,0,0,10,0,1,0,0,1,-,-,-,-,Lattice,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/DgnObj_Small_Grate_A_01.png,567
DgnObj_Small_BoardNet_A_02,Lattice #4,1,0,0,0,10,0,1,0,0,1,-,-,-,-,Lattice,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/DgnObj_Small_BoardNet_A_02.png,568
Obj_HardLavaBlock_A_01,Lava Slab,1,0,0,0,10,0,1,0,0,1,Shatter Rock,-,-,Fan,Lava-Slab,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/Obj_HardLavaBlock_A_01.png,569
DgnObj_Small_Lift_A_01,Lift,1,0,0,0,10,0,1,0,0,1,-,-,-,-,Lift,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/DgnObj_Small_Lift_A_01.png,570
Obj_TreeApple_A_L_01_Trunk,Log,1,0,0,0,5,0,1,0,0,1,-,-,-,-,Log,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/Obj_TreeApple_A_L_01_Trunk.png,571
AsbObj_WhiteWoodStick_A_LL_01,Lumber,1,0,0,0,5,0,1,0,0,1,-,-,-,-,Lumber,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/AsbObj_WhiteWoodStick_A_LL_01.png,572
Obj_MeatRock_Miasma_A_01,Marbled Rock Roast,2,0,0,0,10,0,1,0,1,1,Shatter Rock,-,-,-,Marbled-Rock-Roast,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/Obj_MeatRock_Miasma_A_01.png,573
DgnObj_BoxNet_A,Metal Mesh Block,2,0,0,0,15,0,1,0,0,1,Shatter Rock,-,-,-,Mesh-Block,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/DgnObj_BoxNet_A.png,574
Obj_BoardIron_A_01,Metal Plate,1,0,0,0,15,0,1,0,0,1,-,-,-,Fan,Metal-Plate,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/Obj_BoardIron_A_01.png,575
DgnObj_Train_A_01,Mine Cart,1,0,0,0,15,0,1,0,0,1,Shatter Rock,-,-,-,Mine-Cart,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/DgnObj_Train_A_01.png,576
DgnObj_Motor_A_01,Motor,1,0,0,0,10,0,1,0,0,1,-,-,-,-,Motor,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/DgnObj_Motor_A_01.png,577
DgnObj_Small_StonePole_A_01,Pole,1,0,0,0,10,0,1,0,0,1,-,-,-,-,Pole,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/DgnObj_Small_StonePole_A_01.png,578
DgnObj_ElectricSwitchCapstan_A_02,Pole (Gerudo Mirror),1,0,0,0,10,0,1,0,0,1,-,-,-,-,Pole,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/DgnObj_ElectricSwitchCapstan_A_02.png,579
Pot,Pot,1,0,0,0,1,0,1,0,0,1,-,-,-,-,Pot,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/Pot.png,580
Obj_Village_IchikaraEnokidaCutout_A_01,President Hudson Cutout,6,0,0,0,5,0,1,0,0,1,-,-,-,Fan,President Hudson,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/Obj_Village_IchikaraEnokidaCutout_A_01.png,581
DgnObj_PropellerAndWind,Propeller,1,0,0,0,10,0,1,0,0,1,-,-,-,-,Propeller,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/DgnObj_PropellerAndWind.png,582
AsbObj_Assassin_Raft_01,Raft,1,0,0,0,5,0,1,0,0,1,-,-,-,Fan,Raft,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/AsbObj_Assassin_Raft_01.png,583
Obj_SheikerWakkaCharm_A_01,Ring Garland,3,0,0,0,5,0,1,0,0,1,-,-,-,-,Ring-Garland,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/Obj_SheikerWakkaCharm_A_01.png,584
AsbObj_RockParts_C_S_01,Rock,1,0,0,0,10,0,1,0,1,1,Shatter Rock,-,-,-,Rock,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/AsbObj_RockParts_C_S_01.png,585
Obj_MeatRock,Rock Roast,9,0,0,0,10,0,1,0,1,1,Shatter Rock,-,-,-,Rock-Roast,Attach,Attach,https://raw.githubusercontent.com/TOTKSheet/TOTKImages/main/Objects/Obj_MeatRock.png,586
